symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
CRBN.AS,Corbion N.V.,"Corbion N.V. provides lactic acid and lactic acid derivatives, emulsifiers, functional enzyme blends, minerals, vitamins, and algae ingredients worldwide. The company offers ingredient solutions made from renewable resources for the food, home and personal care, animal nutrition, pharmaceutical, medical device, and bioplastics markets. It markets its products through a network of sales offices and distributors. The company was formerly known as CSM N.V. and changed its name to Corbion N.V. in October 2013. Corbion N.V. was founded in 1919 and is headquartered in Amsterdam, the Netherlands.",EUR,Materials,Materials,Chemicals,AMS,XAMS,Euronext Amsterdam,Netherlands,,Amsterdam,1019 GM,http://www.corbion.com,Mid Cap,,,BBG000BBZKX3,BBG000BBZKM5,BBG001S682L7,False
CTAC.AS,Ctac N.V.,"Ctac N.V. provides business and cloud integration services primarily in the Netherlands, Belgium, and France. The company's services cover management, configuration, development, and users training; solution adoption, which include change, communication, and learning and performance; functional, technical, and integrated application management; and resourcing. It provides solutions in the areas of customer experience, which cover marketing, sales and service, product information management, and e-commerce and CMS; cloud as-a-service, integration, and security; data and analytics in the areas of master data management, business intelligence, and enterprise performance management; application and integration development; ERP and digital core that include SAP S/4HANA and Mendix; and smart workplace, user adoption, and managed services. The company also provides XV Retail, a point of sale cash register system and retail solution for food and non-food retailers; and Omni Customer Loyalty, a retail loyalty program. It primarily serves retail, wholesale, manufacturing, real estate, and social enterprise markets. The company was founded in 1992 and is headquartered in Âs-Hertogenbosch, the Netherlands.",EUR,Information Technology,Software & Services,IT Services,AMS,XAMS,Euronext Amsterdam,Netherlands,,'s-Hertogenbosch,5216 TZ,http://www.ctac.nl,Micro Cap,NL0000345577,,BBG000FKL2X4,BBG000FKK0Y8,BBG001S7T9T9,False
CTPNV.AS,CTP B.V.,"CTP B.V., a commercial real estate developer, engages in the development and ownership of multi-use industrial and logistics business parks and properties in the Central and Eastern Europe. It offers its properties primarily for warehousing, light production, or office spaces. As of March 17, 2021, the company owned and operated a network of 70 multi-use business parks with approximately 450 buildings; and owned three hotels in the Czech Republic. It primarily operates in the Czech Republic, Romania, Hungary, and Slovakia with presence in Serbia, Poland, Bulgaria, Germany, and Austria. The company was founded in 1998 and is headquartered in Utrecht, the Netherlands. CTP B.V. operates as a subsidiary of CTP Holding B.V.",EUR,Real Estate,Real Estate,Real Estate Management & Development,AMS,XAMS,Euronext Amsterdam,Netherlands,,Utrecht,3528 AG,http://www.ctp.eu,Mid Cap,,,BBG00ZJRH897,BBG00XKLN7V3,BBG00XKLN7W2,False
DE0001346955.AS,,,,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE0001346955,,BBG00003L650,,,False
DE0009842542.AS,RESPARC 7.5%PLD,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE0009842542,,BBG00004XBC6,,,False
DE000A0D24Z1.AS,DPOSTB FT3 FRNPL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0D24Z1,,BBG00009F119,,,False
DE000A0DD4K8.AS,"BA CA FIN 2,342%PL",,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0DD4K8,,BBG00009FFV5,,,False
DE000A0DEN75.AS,DPOSTB FT FRNPL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0DEN75,,BBG00002XGV8,,,False
DE000A0DHUM0.AS,DPOSTB FT2 FRNPL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0DHUM0,,BBG00009NKC6,,,False
DE000A0DYW70.AS,,,,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0DYW70,,BBG00006Y7R3,,,False
DE000A0E4657.AS,HELABA    5 1/2%PL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0E4657,,BBG0000B5HK9,,,False
DE000A0E5JD4.AS,DB CAP T1 FRNPL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0E5JD4,,BBG0000B5YF8,,,False
DE000A0EUBN9.AS,FURSTEN2 5 5/8%PL,,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0EUBN9,,BBG0000B4713,,,False
DE000A0G18M4.AS,"HELABAMC2 5,75%PL",,EUR,,,,AMS,XAMS,Euronext Amsterdam,Germany,,,,,,DE000A0G18M4,,BBG0000FFS25,,,False
DGB.AS,DGB Group N.V.,"DGB Group N.V. supplies sustainable energy and energy systems in the Netherlands. The company also develops and delivers software solutions to agricultural entrepreneurs. It serves agricultural and animal sectors. The company was formerly known as Verenigde Nederlandse Compagnie N.V. and changed its name to DGB Group N.V. in January 2018. DGB Group N.V. was founded in 1957 is based in Hardenberg, the Netherlands.",EUR,Information Technology,Software & Services,Software,AMS,XAMS,Euronext Amsterdam,Netherlands,,Hardenberg,7773 NE,http://www.dgbgroup.nl,Nano Cap,,,,,,True
DPA.AS,DPA Group N.V.,"DPA Group N.V. provides professionals secondment, consultancy, and recruitment services. The company offers professional services in the banking and insurance, compliance and risk, engineering, facility, finance and control, IT, legal, marketing, privacy and information security, procurement, recruitment and sales, social domain, supply chain and logistic, and tax fields. DPA Group N.V. was founded in 1990 and is based in Amsterdam, the Netherlands.",EUR,Industrials,Commercial & Professional Services,Professional Services,AMS,XAMS,Euronext Amsterdam,Netherlands,,Amsterdam,1043 GL,http://www.dpa.nl,Micro Cap,,,,,,False
DSC2.AS,two,"two is a blank check company. The company was incorporated in 2021 and is based in San Francisco, California.",EUR,Financials,Diversified Financials,Diversified Financial Services,AMS,XAMS,Euronext Amsterdam,United States,CA,San Francisco,94129,http://www.sz000004.cn,Micro Cap,,,,,,True
DSCW1.AS,DUTCH STAR C W11,,EUR,,,,AMS,XAMS,Euronext Amsterdam,,,,,,,,,,,,False
DSM.AS,Koninklijke DSM N.V.,"Koninklijke DSM N.V., a science-based company, engages in nutrition, health, and sustainable living businesses in the Netherlands, rest of Europe, North America, Latin America, China, India, Japan, rest of Asia, and internationally. It operates through Nutrition, Materials, and Innovation Center segments. The Nutrition segment offers animal nutrition and health products, including vitamins, enzymes, eubiotics, carotenoids, lipids, and minerals; human nutrition and health products comprising carotenoids, digestive enzymes, nutritional lipids, nutraceuticals, probiotic and prebiotics, human milk oligosaccharides, and vitamins, as well as premix, market-ready solutions, and personalized nutrition; and skin and sun care, hair care, and aroma ingredients. It also provides vitamin and lipid active pharmaceutical ingredients; omega-3 fatty acids; specialty food enzymes, cultures, probiotics, bio-preservation, sugar reduction, and savory taste solutions; and specialty hydrocolloid solutions. The Materials segment provides thermoplastics used in automotive, electrical and electronics, building and construction, medical, food packaging, and consumer goods; and Dyneema, a fiber solution for use in ropes and lines, and outdoor and sports applications. The Innovation Center segment offers biomedical materials, and medical device and material manufacturing technologies in the areas of cardiovascular, dental, diabetes management, gynecology, neurology, ophthalmology, orthopedic, plastic and reconstructive surgery, soft tissue, and wound management. It also provides yeast and enzymes for the conversion of starch, corn fiber, and biomass. Koninklijke DSM N.V. was founded in 1902 and is headquartered in Heerlen, the Netherlands.",EUR,Materials,Materials,Chemicals,AMS,XAMS,Euronext Amsterdam,Netherlands,,Heerlen,6411 TE,http://www.dsm.com,Large Cap,,,BBG000BC0L94,BBG000BC0KZ7,BBG001S685K1,True
