symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
ABSLFTSARG-MF.NS,,,,,,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ABSLFTSARN-MF.NS,,,,,,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ABSLRIF6RG-MF.NS,ADITYA BIRLA SUN L RESURGENT IN,ADITYA BIRLA SUN L RESURGENT IN is an investment fund managed by Aditya Birla Sun Life AMC in India. The fund focuses on investments in specific sectors or themes to generate returns. The specific investment strategy depends on the fund's objectives.,INR,Financials,Diversified Financials,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ACC.NS,ACC Limited,"ACC Limited manufactures and sells cement and ready-mix concrete in India. The company provides ordinary Portland cement; blended cement, including Portland Pozzolana cement, Portland slag cement, and composite cement; gold and silver range of cement; ready mixed concrete value-added products; and bulk cement. It also offers construction chemicals, such as ACC LeakBlock, a polymer-based integral waterproofing compound used in various types of cement mortar, plasters, and concrete; ACC LeakBlock WaterProof Plaster - LB 101, a ready-to-use cementitious waterproof mortar for internal and external plaster applications; and tile adhesives. In addition, the company provides EcoPact, a concrete with lower embodied carbon content for various structural components applications comprising foundations, columns, beams, external or internal walls, driveways, walkways, etc. It distributes its products through a network of dealers, retailers, masons, engineers, and architects, as well as sales platforms. The company was formerly known as The Associated Cement Companies Limited and changed its name to ACC Limited in September 2006. ACC Limited was incorporated in 1936 and is headquartered in Mumbai, India. ACC Limited is a subsidiary of Ambuja Cements Limited.",INR,Materials,Materials,Construction Materials,NSE,XNSE,National Stock Exchange of India,India,,Mumbai,400020,http://www.acclimited.com,Mid Cap,,,BBG000CNM894,BBG000CNM732,BBG001S82V44,False
ACCELYA.NS,Accelya Solutions India Limited,"Accelya Solutions India Limited, together with its subsidiaries, provides software solutions to the airline and travel industry in the Asia Pacific, the Middle East, Africa, the Americas, and Europe. It offers software products, managed processes, technology, and hosting services. The company also provides airline financial solutions, which include airline revenue accounting, airline payments management, airline cost and billing management, and airline revenue assurance solutions, as well as airline refund management, early warning system, and agency debit memo management solutions. In addition, it offers airline commercial solutions, such as revenue management, agency incentive management, CRM and loyalty management, and sales intelligence and analytics solutions; and BSP processing, simplified invoicing and settlement, and neutral fare proration engine solutions, as well as BSP Link, a distribution platform for the BSP community, which include agents, airline users, agent group users, GDS users, and third-party users. Further, the company provides air cargo solutions, such as offer and order management, warehouse management, revenue management, regulatory broker, service management, logistics, and analytics. Additionally, it offers implementation, analytics and consulting, business process re-engineering, and technology audit and analysis services. The company was founded in 1986 and is based in Pune, India. Accelya Solutions India Limited is a subsidiary of Accelya Holding World S.L.U.",INR,Information Technology,Software & Services,IT Services,NSE,XNSE,National Stock Exchange of India,India,,Pune,411037,http://w3.accelya.com,Micro Cap,,,BBG000C278N1,BBG000C277B6,BBG001SD8F60,False
ACCORD-SM.NS,ACCORD SYNERGY LTD,"ACCORD SYNERGY LTD is engaged in the manufacturing of textile products and providing related services, based in India",INR,Industrials,Capital Goods,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ACCURACY.NS,Accuracy Shipping Limited,"Accuracy Shipping Limited provides third party logistics solutions worldwide. The company offers logistics services, including transportation, distribution, freight forwarding, clearing and forwarding, custom house clearance, warehousing, and other services. Its services include air cargo services, such as import customs, brokerage, insurance, consolidation, packing, and logistics; sea cargo services consisting of shipment tracking, purchase order management, and space protection; project cargo comprising freight management, cargo handling, and cargo movement; land cargo services; and custom broking services. The company was incorporated in 2000 and is headquartered in Anjar, India.",INR,Industrials,Transportation,Air Freight & Logistics,NSE,XNSE,National Stock Exchange of India,India,,Anjar,370110,http://www.aslindia.net,Nano Cap,,,BBG00L8QRSH8,BBG00L8QRSD2,BBG00L8QRSK4,False
ACE.NS,Action Construction Equipment Limited,"Action Construction Equipment Limited manufactures and sells material handling and construction equipment primarily in India. The company operates through four segments: Cranes, Construction Equipment, Material Handling, and Agri Equipment. It offers concrete placing booms, crawler cranes, wheel and chain dozers, forklift trucks, backhoes and wheeled loaders, pick and carry cranes, mobile tower cranes, piling rigs, motor graders, tower cranes, truck mounted cranes, vibratory rollers, and warehousing equipment; and agriculture equipment, such as tractors, harvesters, rotavators, etc., as well as other construction equipment. The company also rents tower cranes, motor graders, soil compacters, and tandem rollers. The company serves various infrastructure construction, power projects, ports and shipyards, dams, metro rail, roads, mining, steel industry, engineering industry, railways, cement, petroleum, defense, chemicals and fertilizer plants, warehousing, logistics, and building construction sectors. Action Construction Equipment Limited was founded in 1995 and is headquartered in Palwal, India.",INR,Industrials,Capital Goods,Machinery,NSE,XNSE,National Stock Exchange of India,India,,Palwal,121102,http://www.ace-cranes.com,Micro Cap,,00444E103,,,,False
ACEINTEG-SM.NS,ACE INTEGRATED SOL,"ACE INTEGRATED SOL likely provides integrated solutions, potentially including IT services, consulting, or other business solutions, based in India",INR,,,,NSE,XNSE,National Stock Exchange of India,,,,,,,,,,,,False
ACRYSIL.NS,Acrysil Limited,"Acrysil Limited, together with its subsidiaries, manufactures and trades in kitchen sinks and appliances, bath products, tiles, and accessories in India. The company offers quartz sinks, stainless steel sinks, and wash basins; appliances, including faucets, chimneys, hobs, ovens, cook tops, wine chillers, food waste disposers, dish washers, ice makers, refrigerators, fryers and barbeque, and hoods; 3D tiles; and bathroom suites under the Carysil and Sternhagen brand names. It also imports and markets kitchen sinks; and deals in quartz sinks, steel sinks, taps and accessories, and other traded products. In addition, the company markets its products in approximately 50 countries. Acrysil Limited was incorporated in 1987 and is headquartered in Bhavnagar, India.",INR,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,NSE,XNSE,National Stock Exchange of India,India,,Bhavnagar,364060,http://www.acrysil.com,Micro Cap,,,,,,False
ADANIENT.NS,Adani Enterprises Limited,"Adani Enterprises Limited, together with its subsidiaries, engages in the coal trading, coal mining, oil and gas exploration, ports, multi-modal logistics, power generation and transmission, gas distribution, and edible oil and agro commodities businesses in India and internationally. The company trades in coal; offers bunkering and integrated coal management services; imports fruits, apple, pear, kiwi, oranges, and grapes; and markets its apple under the FARM-PIK brand, as well as food grains. It is also involved in the mining, processing, acquisition, exploration, and development of various coal properties, including Parsa East and Kanta Basan coal block, Kente Extension coal block, Parsa coal block, and Jitpur coal block; a coal mining concession in Indonesia; and the Carmichael Coal mine in the Galilee Basin in Queensland, Australia, as well as solar PV manufacturing business. In addition, company offers edible oils, basmati rice, pulses, soya chunks, and besan and atta, as well as lauric and bakery fats, castor oil derivatives, oleo chemicals, and soya value added products under the Fortune, King's, Bullet, Raag, Avsar, Pilaf, Jubilee, Fryola, Alpha, and Aadhar brands. Further, it manufactures fighter aircraft, unmanned aerial systems, and helicopters; develops avionics and systems, aero structures and components, aerospace composites, and radar and electronic warfare systems, as well as constructs rail transit systems; and engages in the mining of minerals and ores activities. The company was founded in 1988 and is based in Ahmedabad, India. Adani Enterprises Limited is a subsidiary of S.B. Adani Family Trust.",INR,Materials,Materials,Metals & Mining,NSE,XNSE,National Stock Exchange of India,India,,Ahmedabad,382421,http://www.adanienterprises.com,Large Cap,,,,,,False
ADANIGREEN.NS,Adani Green Energy Limited,"Adani Green Energy Limited generates and supplies renewable energy to central and state government entities, and government backed corporations in India. The company builds, owns, and operates power plants through renewable sources, such as solar, wind, and hybrid; and provides other ancillary services. It operates solar power plants with an operational capacity of 2,148 megawatts (MW); and wind power plants with an operational capacity of 397 MW. The company was incorporated in 2015 and is headquartered in Ahmedabad, India.",INR,Utilities,Utilities,Independent Power and Renewable Electricity Producers,NSE,XNSE,National Stock Exchange of India,India,,Ahmedabad,382421,http://www.adanigreenenergy.com,Large Cap,,,,,,False
ADANIPOWER.NS,Adani Power Limited,"Adani Power Limited engages in the generation and transmission of electricity under long term power purchase agreements and on merchant basis in India. It generates electricity through thermal and solar energy sources. The company has various power projects with a combined installed and commissioned capacity of 12,450 MW, including 4,620 MW at Mundra, Gujarat; 3,300 MW at Tiroda, Maharashtra; 1,320 MW at Kawai, Rajasthan; 1200 MW at Udupi, Karnataka; 40 MW at bitta, Gujarat; and 1,600 MW at Godda, Jharkhand. It also trades in coal. The company was founded in 1988 and is headquartered in Ahmedabad, India",INR,Utilities,Utilities,Independent Power and Renewable Electricity Producers,NSE,XNSE,National Stock Exchange of India,India,,Ahmedabad,382421,http://www.adanipower.com,Mid Cap,,,,,,False
ADANITRANS.NS,Adani Transmission Limited,"Adani Transmission Limited, together with its subsidiaries, engages in the generation, transmission, and distribution of power in India. The company operates through Transmission, Trading, and Mumbai GTD Business segments. It builds, commissions, operates, and maintains electric power transmission systems; and distributes electricity in the suburbs of Mumbai. The company operates and maintains approximately 11,576 circuit kilometers of transmission lines with a total transformation capacity of 18,330 mega volt ampere in the states of Gujarat, Maharashtra, Rajasthan, Madhya Pradesh, Uttar Pradesh, Bihar, Jharkhand, Haryana, and Chhattisgarh. In addition, it engages in the trading of agri commodities. The company was incorporated in 2013 and is headquartered in Ahmedabad, India. Adani Transmission Limited is a subsidiary of S.B. Adani Family Trust.",INR,Utilities,Utilities,Electric Utilities,NSE,XNSE,National Stock Exchange of India,India,,Ahmedabad,382421,http://www.adanitransmission.com,Large Cap,,,,,,False
