symbol,name,summary,currency,sector,industry_group,industry,exchange,mic,market,country,state,city,zipcode,website,market_cap,isin,cusip,figi,composite_figi,shareclass_figi,delisted
ACSEL.IS,Aciselsan Acipayam Seluloz Sanayi Ve Ticaret A.S.,"Aciselsan Acipayam Seluloz Sanayi Ve Ticaret A.S. manufactures and sells carboxymethylcellulose (CMC) in Turkey. The company also engages in import, export, and trading of various chemicals. Its CMC is used in powders and cream detergents, paints, wallpaper adhesives, textiles, foods, oil drilling, ceramics, pharmaceuticals, and cosmetics, as well as in welding rods. The company was founded in 1973 and is based in Denizli, Turkey.",TRY,Materials,Materials,Chemicals,IST,XIST,Borsa Istanbul,Turkey,,Denizli,,http://www.aciselsan.com.tr,Nano Cap,,,BBG0032FPVR2,BBG0032FPVP4,BBG0032FPVV7,False
ADEL.IS,Adel Kalemcilik Ticaret ve Sanayi A.S.,"Adel Kalemcilik Ticaret ve Sanayi A.S. manufactures and sells stationery products in Turkey. It offers wood-cased lead pencils, coloring and copying pencils, ballpoint pens, mechanical leads and graphite, liquid ink pens, markers, crayons, watercolor paints, erasers, finger paints, modeling clays, and gouache paints; and toys. The company offers its products under the Faber-Castell, Graf von Faber-Castell, Adel, Adeland, Atlas, Mark, Auldey, Lotus, NICI, WOW, Pinypon, Nenuco, Oddbods, and Sluban ve Adeland brands. It also exports its products. The company was founded in 1967 and is headquartered in Ãmraniye, Turkey.",TRY,Industrials,Commercial & Professional Services,Commercial Services & Supplies,IST,XIST,Borsa Istanbul,Turkey,,Umraniye,34771.0,http://www.adel.com.tr,Nano Cap,,,BBG000BT01D6,BBG000BT0119,BBG001S70KS6,False
ADESE.IS,Adese Gayrimenkul Yatirim A.S.,"Adese Gayrimenkul Yatirim A.S. primarily engages in the retail of fruits and vegetables in Turkey. The company also offers meat and bakery products. In addition, it is also involved in the operation of shopping malls. The company was formerly known as Adese Alisveris Merkezleri Ticaret A.S. The company was founded in 1991 and is headquartered in Istanbul, Turkey.",TRY,Consumer Staples,Household & Personal Products,Household Products,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,42010.0,http://www.adese.com.tr,Nano Cap,,,BBG0023ZVQ02,BBG001BHWHM0,BBG001TNJDQ8,False
AEFES.IS,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,"Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi, together with its subsidiaries, engages in the production, bottling, marketing, distribution, and sale of beer, malt, and non-alcoholic beverages worldwide. The company operates in three segments: Turkey Beer, International Beer, and Soft Drinks. It is also involved in the production, bottling, distribution, and sale of sparkling and still beverages, fruit juice concentrates, purees and fresh fruit, and carbonated soft drinks under the Coca-Cola Company trademark; and filling and selling of natural spring water. In addition, the company leases intellectual property and related products. The company was founded in 1966 and is based in Istanbul, Turkey.",TRY,Consumer Staples,"Food, Beverage & Tobacco",Beverages,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34771.0,http://www.anadoluefes.com,Small Cap,,,BBG000BGCSN1,BBG000BGCRJ8,BBG001S98X33,False
AFYON.IS,Afyon Cimento Sanayi Turk Anonim Sirketi,"Afyon Ãimento Sanayi TÃ¼rk Anonim Sirketi produces and sells cement. It offers Portland cement and Portland composite cement to the construction industry. The company was founded in 1954 and is headquartered in Istanbul, Turkey. Afyon Ãimento Sanayi TÃ¼rk Anonim Sirketi is a subsidiary of Cimsa Cimento Sanayi ve Ticaret Anonim Sirketi.",TRY,Materials,Materials,Construction Materials,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,,http://www.afyoncimento.com,Micro Cap,,,BBG000BV9WF2,BBG000BV9VX4,BBG001S748K7,False
AGHOL.IS,AG Anadolu Grubu Holding A.S.,"AG Anadolu Grubu Holding A.S., through its subsidiaries, engages in the beer, soft drinks, automotive, retailing, and other businesses in Turkey and internationally. The company produces and sells beer and malt, and carbonated and non-carbonated beverages, as well as passenger and commercial vehicles; imports, distributes, markets, and rents motor vehicles; and offers generators, and spares and component parts. It is also involved in the production of industrial engines; sale of tractors; production of writing instruments; distribution of other imported stationery products; arrangement of travelling and organization facilities; and provision of IT, internet, and e-commerce services. In addition, the company engages in the restaurant management; whole sale and retail sale of electricity; insurance agency; and production, distribution, and transmission of electricity businesses. Further, it purchases, sells, rents, and manages real estate properties; leases intellectual property; fills and sells natural spring water; and offers tourism services. The company was formerly known as Yazicilar Holding A.S. and changed its name to AG Anadolu Grubu Holding A.S. in December 2017. AG Anadolu Grubu Holding A.S. was founded in 1950 and is headquartered in Istanbul, Turkey.",TRY,Consumer Staples,"Food, Beverage & Tobacco",Beverages,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34771.0,http://www.anadolugrubu.com.tr,Small Cap,,,BBG000BQFSX5,BBG000BQFRY6,BBG001SDX6F2,False
AGYO.IS,Atakule Gayrimenkul Yatirim Ortakligi A.S.,"Atakule Gayrimenkul Yatirim Ortakligi A.S. is based in Ankara, Turkey.",TRY,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),IST,XIST,Borsa Istanbul,Turkey,,Ankara,,http://www.atakulegyo.com.tr,Nano Cap,,,BBG000M7L434,BBG000M7L3G2,BBG001SK9P89,False
AKBNK.IS,Akbank T.A.S.,"Akbank T.A.S., together with its subsidiaries, provides various banking products and services in Turkey and internationally. It operates through three segments: Retail Banking; Commercial Banking, SME Banking, Corporate-Investment and Private Banking; and Treasury. The company's retail banking services comprise deposit accounts, retail loans, commercial installment loans, credit cards, insurance products, and asset management services, as well as bank cards, investment funds trading, automatic payment, foreign currency trading, safe deposit box rental, cheques, money transfer, investment banking, and telephone and Internet banking. It also offers services to large, medium, and small size corporate and commercial customers that include Turkish Lira (TL) and foreign currency denominated working capital loans, foreign trade financing, derivative instruments for hedging purposes of foreign currency and interest risk, letters of credit, foreign currency trading, corporate finance, and deposit and cash management services, as well as project finance loans; and timely and permanent solutions for corporate customers' working capital management, delivering cash management services based on customers' requests that include collection and payment services and liquidity and information management. In addition, the company engages in treasury activities consisting of TL and foreign currency spot and forward transactions, treasury and government bonds, Eurobonds, and private sector bond transactions, as well as derivative trading activities; and marketing and pricing activities related treasury products. Further, it provides bancassurance, asset management, and financial leasing services, as well as offers payment services and issues electronic money. As of December 31, 2019, the company operated 770 branches, as well as approximately 5,100 ATMs and 600,000 POS terminals. Akbank T.A.S. was founded in 1948 and is headquartered in Istanbul, Turkey.",TRY,Financials,Banks,Banks,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34330.0,http://www.akbank.com,Mid Cap,US0097195012,009719501,,,,False
AKCNS.IS,Akcansa Cimento Sanayi ve Ticaret Anonim Sirketi,"AkÃ§ansa Ãimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready Mix Concrete segments. It offers products under the Agregasa brand name. The company also provides port and technical support services. It sells its products online. AkÃ§ansa Ãimento Sanayi ve Ticaret Anonim Sirketi was founded in 1967 and is headquartered in Istanbul, Turkey.",TRY,Materials,Materials,Construction Materials,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34662.0,http://www.akcansa.com.tr,Micro Cap,,,BBG000BV9Z83,BBG000BV9YF8,BBG001S748N4,False
AKENR.IS,Akenerji Elektrik Uretim A.S.,"Akenerji Elektrik Ãretim A.S. engages in the generation, transmission, and trading of electricity in Turkey and internationally. The company operates hydroelectric, wind, and natural gas combined cycle power plants with a total installed capacity of 1,224 megawatts. It is also involved in natural gas trading business. Akenerji Elektrik Ãretim A.S. was founded in 1989 and is headquartered in Istanbul, Turkey.",TRY,Utilities,Utilities,Electric Utilities,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34437.0,http://www.akenerji.com.tr,Micro Cap,,,BBG000BHDFB9,BBG000BHDDQ8,BBG001S9Z1Z8,False
AKFGY.IS,Akfen Gayrimenkul Yatirim Ortakligi A.S.,"Akfen REIT was established in 2006 through a change in trade registry name and a restructuring of Aksel Tourism Investments and Operations (Aksel), which was founded on June 25, 1997, into a real estate investment trust. Akfen REIT's core business is to invest in real estate-based capital markets instruments and to create and develop a real estate portfolio. Specialized in the development and construction of middle market hotel projects, Akfen REIT develops city hotel projects under Ibis Hotel and Novotel brands through a strategic cooperation with Accor, Europe's largest international hotel operator chain. Akfen REIT's hotels currently in operation include Ibis and Novotel in Istanbul; Ibis in Esenyurt; Ibis in Ankara; Ibis in Eskisehir; Novotel in Trabzon; Ibis and Novotel in Kayseri; Ibis and Novotel in Gaziantep; Ibis in Bursa; Ibis in Adana; Ibis in Izmir; Ibis in Yaroslavl, Russia; Ibis in Samara, Russia; Ibis in Kaliningrad, Russia, Ibis in Moscow, Russia, the five-star Merit Park Hotel in TRNC, Novotel in KarakÃ¶y and Ibis in Tuzla. The Company has a portfolio of 20 hotels in total.",TRY,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34390.0,http://www.akfengyo.com.tr,Micro Cap,,,BBG0017T31F4,BBG0017FY455,BBG001TCS017,False
AKGRT.IS,Aksigorta A.S.,"Aksigorta A.S. provides various non-life insurance products and services to retail and corporate customers in Turkey. It offers motor vehicle, motor third party liability, fire, marine, accident, personal accident, traffic, home and content, travel, engineering, agriculture, and health insurance products. The company provides its products through branches, independent agencies, brokers, and contracted institutions. Aksigorta A.S. was founded in 1960 and is headquartered in Istanbul, Turkey.",TRY,Financials,Insurance,Insurance,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34771.0,http://www.aksigorta.com.tr,Micro Cap,,,BBG000DRC8L1,BBG000DRC7S6,BBG001S8CDX1,False
AKMGY.IS,Akmerkez Gayrimenkul Yatirim Ortakligi A.S.,"Akmerkez Gayrimenkul Yatirim Ortakligi A.S. operates as a real estate investment association in Turkey. It engages in the investment, ownership, development, and rental of real estate properties, primarily shopping centers. The company was formerly known as Akmerkez Gayrimenkul Yatirimi A.S. and changed its name to Akmerkez Gayrimenkul Yatirim Ortakligi A.S. in February 2005. Akmerkez Gayrimenkul Yatirim Ortakligi A.S. is based in Istanbul, Turkey.",TRY,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),IST,XIST,Borsa Istanbul,Turkey,,ISTANBUL,,http://www.akmgyo.com,Micro Cap,,,BBG000F4PKM8,BBG000F4PK02,BBG001SNCPX1,False
AKSA.IS,Aksa Akrilik Kimya Sanayii A.S.,"Aksa Akrilik Kimya Sanayii A.S., together with its subsidiaries, manufactures textiles and chemicals products in Turkey and internationally. It operates through three segments: Fibers, Energy, and Other. The company offers textile fibers, outdoor fibers, acrylic filament yarns, modacrylic fibers, and industrial fibers for knitting and hand knitting, carpet, home textile and upholstery, toy/hi-pile products, UV resistant, technical application, and protective garments. It also provides raw and auxiliary materials, as well as intermediate substances; artificial, synthetic, and natural fibers, as well as carbon fibers, and filament and polymers; and equipment, machinery, and spare parts used in the production, processing, and storage activity, as well as engages in the marketing and trading activity. In addition, the company generates and sells electricity; and rents real estate properties. It imports and exports its products to domestic, foreign, and international branches. The company was founded in 1968 and is headquartered in Yalova, Turkey.",TRY,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",IST,XIST,Borsa Istanbul,Turkey,,Yalova,,http://www.aksa.com,Small Cap,,,BBG000BVB087,BBG000BV9ZG4,BBG001S748P2,False
AKSEN.IS,Aksa Enerji Uretim A.S.,"Aksa Enerji Ãretim A.S., an independent power producer, produces and sells electricity in Turkey and Africa. The company produces energy from coal, fuel oil, biogas, natural gas, wind, and hydroelectricity. As of December 31, 2019, it operated 7 power plants with a total installed capacity of 1,946 MW. The company was founded in 1997 and is headquartered in Istanbul, Turkey. Aksa Enerji Ãretim A.S. is a subsidiary of Kazanci Holding A.S.",TRY,Utilities,Utilities,Independent Power and Renewable Electricity Producers,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34805.0,http://www.aksaenerji.com.tr,Small Cap,,,BBG000PW5737,BBG000PW5657,BBG001T61K79,False
AKSGY.IS,Akis Gayrimenkul Yatirim Ortakligi A.S.,Akis Gayrimenkul Yatirim A.S is based in Turkey.,TRY,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34660.0,http://www.akisgyo.com,Micro Cap,,,BBG003T9VCV7,BBG003QKQJM6,BBG003QKQJN5,False
AKSUE.IS,Aksu Enerji ve Ticaret Anonim Sirketi,"Aksu Enerji ve Ticaret Anonim Sirketi engages in the operation of hydroelectric power plant in Turkey. It produces and distributes hydroelectric power. The company was founded in 1985 and is headquartered in Isparta, Turkey.",TRY,Utilities,Utilities,Independent Power and Renewable Electricity Producers,IST,XIST,Borsa Istanbul,Turkey,,Isparta,,http://www.aksuenerji.com.tr,Nano Cap,,,BBG000D54PZ5,BBG000D54PC0,BBG001S9QCL9,False
AKYHO.IS,Akdeniz Yatirim Holding A.S.,"Akdeniz Yatirim Holding A.S., together with its subsidiaries, provides security services in Turkey and internationally. The company offers security services to private sector companies, as well as private security services. It also produces and sells special vehicles, as well as armored and hidden armored vehicles for the defense industry; and produces security software for public institutions and organizations. The company was formerly known as Akdeniz GÃ¼venlik Hizmetleri A.S. and changed its name to Akdeniz Yatirim Holding A.S. in July 2020. Akdeniz Yatirim Holding A.S. is based in Istanbul, Turkey.",TRY,Industrials,Commercial & Professional Services,Professional Services,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,,http://www.akdenizguvenlik.com.tr,Nano Cap,,,BBG0035DVL53,BBG0035DVL44,BBG0035DVL80,False
ALARK.IS,Alarko Holding A.S.,"Alarko Holding A.S. engages in the contracting, construction, land development, industry, trade, tourism, and energy businesses in Turkey and internationally. It designs, develops, and builds projects, such as airports, rail systems, infrastructure systems, power plants, industrial facilities, business centers, hotels, hospitals, etc. The company also engages in the power generation, distribution, and retail sale in Turkey. In addition, it manufactures air handling units and air roof top units under the CARRIER brand; conventional boilers and condensing combi boilers, as well as related auxiliary equipment, such as boilers, expansion tanks, unit heaters, plate exchangers, and radiator valves under the Alarko brand; heat meters and heat - cost allocators under the Techem brand; and submersible pumps and motors, circulation pumps, and booster pumps under the Alarko brand. Further, it operates hotels, sports centers, spa centers, and movie theaters; publishes Hillsider quarterly magazine; constructs, manages, and operates commercial and residential buildings; and designs and offers satellite towns. Additonally, the company offers marketing of industrial products and after sales services; and tools related to real estates. It also engages in supply of water and cleaning of lake projects; and subway construction, copper facility, and road construction projects, as well as construction and installation works. Alarko Holding A.S. was founded in 1954 and is headquartered in Istanbul, Turkey.",TRY,Industrials,Capital Goods,Industrial Conglomerates,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34347.0,http://www.alarko.com.tr,Small Cap,,,BBG000BVB103,BBG000BVB0R6,BBG001S657H4,False
ALBRK.IS,Albaraka Turk Katilim Bankasi A.S.,"Albaraka TÃ¼rk Katilim Bankasi A.S. provides various banking products and services. It offers profitable, current, foreign currency, gold participation, housing, marriage, participation, Hajj/Umrah, and bill payment accounts; housing, vehicle, house rent, timesharing, timeshare vacation, holiday tour, Hajj and Umrah, dental health, education, dormitory service, wedding organization, natural gas conversion, land, and workplace, and Sukuk guaranteed financing products; and credit, business, and bank cards. The company also provides private pension products; personal accident, education, vehicle, critical illness, health, travel health, agriculture, fire, yacht and boat, green card, natural disaster, traffic, employer liability, electronic device, construction all risk, leasing all risk, machine breakdown, installment, commercial receivables, fire, shipping, cash and assets, highway transportation liability, and compulsory highway passenger transportation individual liability insurance products; bill payment, money transfer, safe deposit box; and finance leasing services. In addition, it offers cash credits, such as corporate finance support, export and project financing, dealer financing, credit guarantee funds, and credit invoice; non cash credits, including letters of guarantee and credit, acceptance credit, and reference letters; and cash management services that comprise direct debiting, fuel management, and supplier payment systems, cheques and promissory notes, POS and member merchant services, and accounting integration. Further, the company provides foreign trade transaction services; and Internet, mobile, phone, and ATM banking services. As of December 31, 2020, it operated through 228 local branches and 2 foreign branches in Turkey. The company was incorporated in 1984 and is headquartered in Ãmraniye, Turkey.",TRY,Financials,Banks,Banks,IST,XIST,Borsa Istanbul,Turkey,,Umraniye,34768.0,http://www.albaraka.com.tr,Micro Cap,,,BBG000QDNS14,BBG000QDNRX1,BBG001SS2WX6,False
ALCAR.IS,Alarko Carrier Sanayi ve Ticaret A.S.,"Alarko Carrier Sanayi ve Ticaret A.S. manufactures and sells products and services in the areas of heating, cooling, air-conditioning, and water pressurization. The company offers various heating systems, including combi boilers, boilers, burners, heat pumps, solar thermal collectors, as well as auxiliary equipment, such as hot water storage tanks, radiators, radiator valves, unit heaters, expansion tanks, plate exchangers, balance tanks, control units, and air curtains. It also provides cooling systems comprising residential, multi, and commercial air conditioners; VRF systems; air handling units; packaged roof units; liquid chillers; laminar flow units; close control air conditioners; fancoil units; humidifiers; cold room refrigeration units; and cooling accessories. In addition, the company offers water pressurization systems, such as submersible pumps and motors, water boosters, and centrifugal and circulation pumps; and engineering services consisting of building management systems, energy efficiency consultancy, and after sales services. Alarko Carrier Sanayi ve Ticaret A.S. was founded in 1954 and is headquartered in Gebze, Turkey.",TRY,Industrials,Capital Goods,Machinery,IST,XIST,Borsa Istanbul,Turkey,,Gebze,41480.0,http://www.alarko-carrier.com.tr,Micro Cap,,,BBG000LF7S76,BBG000LF7RR6,BBG001S9YYV1,False
ALCTL.IS,Alcatel Lucent Teletas Telekomunikasyon A.S.,"Alcatel Lucent Teletas TelekomÃ¼nikasyon A.S. produces and sells telecommunication equipment in Turkey. The company operates in three segments: IP/Optical/Mobile Network, Fixed Network, and Application & Analytics. It primarily offers telephone exchanges and transmission devices. The company was founded in 1983 and is based in Istanbul, Turkey.",TRY,Information Technology,Technology Hardware & Equipment,Communications Equipment,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34776.0,http://www.alcatel-lucent.com.tr,Micro Cap,,,BBG000BVF3T4,BBG000BVF2K5,BBG001S74D62,False
ALGYO.IS,Alarko Gayrimenkul Yatirim Ortakligi A.S.,"Alarko Real Estate Investment Company ""ALGYO"" was founded in 1996. It is the first Real Estate Investment Company that went public in Turkey. Alarko REIC, an affiliate of Alarko Holding operating in the field of real estate development sector, provides its investors with a fixed income with the rental income it derives from the real properties in its portfolio, and also possesses valuable lands for the purpose of development. The company's goodwill constantly increased starting from the date of its foundation with its real properties gaining value and its successful cash management efforts",TRY,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),IST,XIST,Borsa Istanbul,Turkey,,Istanbul,,http://www.alarkoyatirim.com.tr,Micro Cap,,,BBG000BP0JG2,BBG000BP0G96,BBG001S9K175,False
ALKA.IS,Alkim Kagit Sanayi ve Ticaret AS,"Alkim Kagit Sanayi ve Ticaret AS manufactures and sells woodfree offset, coated, office, and special papers primarily in Turkey. Its woodfree offset papers include, offset white writing and printing papers, and copy quality offset white writing and printing papers; coated papers comprise glossy, matt, and one side coated papers, as well as label papers; and special papers include envelope, blueprint, drawing, map, optical reader, kraft shopping bag, ivory, chamois, white kraft, and wall papers. It also exports its products to 32 countries. The company was founded in 1948 and is based in Izmir, Turkey. Alkim Kagit Sanayi ve Ticaret AS is a subsidiary of Alkim Alkali Kimya AS.",TRY,Materials,Materials,Paper & Forest Products,IST,XIST,Borsa Istanbul,Turkey,,Izmir,35730.0,http://www.alkimkagit.com.tr,Micro Cap,,,BBG000CMRSG9,BBG000CMRRL5,BBG001SGBSK5,False
ALKIM.IS,Alkim Alkali Kimya A.S.,"Alkim Alkali Kimya A.S. produces and sells paper products in Turkey and internationally. It operates through three segments: Chemical Products, Paper, and Other. The company produces and distributes various chemical materials. It offers sodium sulphate for use in detergent, glass, pulp and paper, and textile products, as well as in the production of various chemicals, including potassium sulfate, aluminum sulfate, sodium silicate, and sodium sulphur; salts for use in food, textile, de-icing, leather, chemistry, health, and animal feed industries; leonite fertilizers; and magnesium compounds, such as magnesium chloride and magnesium sulfate. The company also operates chrome mine, which covers an area of 1,200 hectares located in Eskisehir region; produces paper products, such as offset, coated, office, glossy, and photocopy papers, as well as paper pulp; and offers insurance brokerage services, as well as produces and sells electricity and heat energy. Alkim Alkali Kimya A.S. was founded in 1948 and is headquartered in Istanbul, Turkey.",TRY,Materials,Materials,Paper & Forest Products,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34437.0,http://www.alkim.com,Micro Cap,,,BBG000BQXC15,BBG000BQXBH0,BBG001SDZ7W9,False
ALMAD.IS,Altinyag Madencilik ve Enerji Yatirimlari Sanayi ve Ticaret A.S.,"Altinyag Madencilik ve Enerji Yatirimlari Sanayi ve Ticaret A.S. produces and sells vegetable oils in Turkey. The company offers crude oils for refinery oil manufacturers; semi-refined vegetable oils for food consumption, as well as biodiesel fuel and chemical industries; fully refined vegetable oils; vegetable oil mixtures for use in various sectors, such as food, paint, etc.; and soap stocks. It also provides linseed, soy bean, camelina, sunflower seed, canola, corn, and safflower meals for use as raw materials for feed enterprises. The company also exports its products to 40 countries. The company was formerly known as Altinyag Combine, Inc. and changed its name to Altinyag Madencilik ve Enerji Yatirimlari Sanayi ve Ticaret A.S. in September 2020. Altinyag Madencilik ve Enerji Yatirimlari Sanayi ve Ticaret A.S. was founded in 1962 and is based in Izmir, Turkey.",TRY,Consumer Staples,"Food, Beverage & Tobacco",,IST,XIST,Borsa Istanbul,Turkey,,Izmir,35170.0,http://www.altinyag.com.tr,,,,,,,False
ANELE.IS,Anel Elektrik Proje Taahhut ve Ticaret Anonim Sirketi,"Anel Elektrik Proje TaahhÃ¼t ve Ticaret Anonim Sirketi, together with its subsidiaries, provides mechanical, electrical, and plumbing engineering (MEP) services. The company operates through Project Commitment, Rent of Land and Buildings, Telecommunications, Ship Electrical and Electronics, and Energy segments. It provides solutions in the area of MEP operation and maintenance, low voltage panel production, recycling, and ship electric and electronic systems. The company undertakes various electrical and mechanical contracting projects, including airports, stadiums, rail systems, data centers, hospitals, hotels, business centers, and shopping centers. It also produces electrical energy from solar energy projects, as well as engages in the telecommunication activities. In addition, the company purchases and sells immovable property; and involved in Electricity and Electromechanical Contracting activities. Further, it offers designing, contracting, and maintenance repair services. The company operates in Turkey, Qatar, England, Holland, Russia, Bulgaria, Azerbaijan, and the United Arab Emirates. Anel Elektrik Proje TaahhÃ¼t ve Ticaret Anonim Sirketi was founded in 1986 and is headquartered in Istanbul, Turkey.",TRY,Industrials,Capital Goods,Construction & Engineering,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34768.0,http://anelgroup.com,Nano Cap,,,BBG000C25X12,BBG000C25WL2,BBG001STYR60,False
ANHYT.IS,Anadolu Hayat Emeklilik Anonim Sirketi,"Anadolu Hayat Emeklilik Anonim Sirketi provides individual and group private pension and life insurance products in Turkey and Turkish Republic of Northern Cyprus. It offers private pension products, such as youth pension plans and investment for future pension plans, as well as private pension funds and reinsurance products. The company also provides standard critical illness, personal accident, and other insurance products. It serves customers through its bancassurance network, direct sales force, and approximately 260 agencies, as well as corporate website. The company was formerly known as Anadolu Hayat Sigorta A.S. and changed its name to Anadolu Hayat Emeklilik Anonim Sirketi in 2003. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Anadolu Hayat Emeklilik Anonim Sirketi is a subsidiary of TÃ¼rkiye Is Bankasi AS.",TRY,Financials,Insurance,Insurance,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34330.0,http://www.anadoluhayat.com.tr,Micro Cap,,,BBG000BQNPG1,BBG000BQNP26,BBG001SDXYY0,False
ANSGR.IS,Anadolu Anonim Turk Sigorta Sirketi,"Anadolu Anonim TÃ¼rk Sigorta Sirketi offers non-life insurance products in Turkey. It primarily offers accident, health, motor vehicles, air vehicles, watercraft, marine, fire and natural disasters, general losses, credit, financial losses, legal protection, bond, motor vehicle liability, aircraft liability, general liability, theft, engineering, travel, agriculture, and personal accident insurance products. The company also provides insurance research, life insurance statistical, reinsurance, and fronting services, as well as disseminating information about insurance services. It serves through authorized and unauthorized agencies. The company was founded in 1925 and is headquartered in Istanbul, Turkey. Anadolu Anonim TÃ¼rk Sigorta Sirketi is a subsidiary of Milli ReasÃ¼rans T.A.S.",TRY,Financials,Insurance,Insurance,IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34805.0,http://www.anadolusigorta.com.tr,Micro Cap,,,BBG000BZ47S9,BBG000BZ47F3,BBG001S7H8C2,False
ARCLK.IS,Arcelik Anonim Sirketi,"ArÃ§elik Anonim Sirketi, together with its subsidiaries, produces, markets, sells, services, imports, and exports consumer durable goods and consumer electronics in Turkey and internationally. It operates through White Goods, Consumer Electronics, and Other segments. The company offers built-in and freestanding appliances, such as refrigerators, freezers, washing machines, dryers, dishwashers, ovens, hobs, hoods, warming drawers, microwave ovens, and water dispensers and water filtration appliances; and small household appliances, including vacuum and steam cleaners, kitchen appliances, personal and garment care appliances, and fans. It also provides consumer electronics comprising televisions, computers, smart phones, notebooks and tablets, POS cash registers, Hi-Fi systems, and portable audio systems; and heating and ventilation systems consisting of air conditioners, boilers, and water and room heaters. In addition, the company offers components, which include hermetic compressors, industrial motors, and appliances motor-pumps; and furnitures. It offers its products under the ArÃ§elik, Beko, Blomberg, Arctic, Grundig, Altus, Flavel, Elektrabregenz, Leisure, Defy, and Dawlance brands. The company was incorporated in 1955 and is headquartered in Istanbul, Turkey.",TRY,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",IST,XIST,Borsa Istanbul,Turkey,,Istanbul,34445.0,http://www.arcelikas.com,Mid Cap,,,BBG000BVB4P0,BBG000BVB489,BBG001S748T8,False
ARDYZ.IS,ARD Grup Bilisim Teknolojileri Anonim Sirketi,"ARD Grup Bilisim Teknolojileri A.S. engages in the software, information technology, communication, and telecommunication businesses in Turkey. The company provides E-Invoice, a solution for preparation and sharing of invoices used in enterprises in a digital environment; E-Archive that allows to store, submit, and report invoices in electronic media; national law software solutions; cloud solutions; cyber security software and systems; health system solutions, such as sterilization, patient, baby, hospital textile, hospital fixtures, medical equipment, and hospital warehouse tracking systems; and SAP solutions, including SAP ERP, business analytics, mobile, business management solution, and CRM solutions. It also offers enterprise software solutions, such as corporate information and access management systems, corporate identity systems, enterprise equipment tracking systems, e-government projects, RFID-based software and integration solutions, vehicle tracking and security control systems, logistic warehouse and container tracking systems, textile tracking and process management solutions, and social media tracking systems, as well as staff, visitor, and person tracking systems. In addition, the company provides cyber security and information system solutions, which include server and data storage, information infrastructure and data security, virtualization, disaster recovery center, and gateway security solutions, as well as system integration projects, high security data bearing equipment, traceability and process management applications, and components supply of enterprise information systems. Further, it offers command center and security, and smart technology solutions. The company was founded in 2011 and is based in Ankara, Turkey. ARD Grup Bilisim Teknolojileri A.S. is a subsidiary of Ard Grup Holding Anonim Sirketi.",TRY,Information Technology,Software & Services,Software,IST,XIST,Borsa Istanbul,Turkey,,Ankara,6800.0,http://www.ardbilisim.com.tr,Micro Cap,,,BBG00RHDV8R2,BBG00RHDV8Q3,BBG00RHDV8V7,False
